|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat
531|MCO553965684|MCO|Reloj Inteligente Sport Regalo Cumpleaños Día Hombre Mujer|58500||COP|50|25|buy_it_now|gold_special|2040-02-16T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-553965684-reloj-inteligente-sport-regalo-cumpleanos-dia-hombre-mujer-_JM|http://mco-s1-p.mlstatic.com/905640-MCO40868152303_022020-I.jpg|True|[{'name': 'Marca', 'value_struct': None, 'id': 'BRAND', 'value_id': None, 'value_name': 'd18', 'values': [{'id': None, 'name': 'd18', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627}, {'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 2860837171021627, 'id': '2230284'}], 'attribute_group_id': 'OTHERS'}, {'id': 'MODEL', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'd18 plus', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Modelo', 'value_name': 'd18 plus', 'source': 2860837171021627}]||MCO118449||MCO-SMARTWATCHES||['good_quality_thumbnail', 'incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|32|276269290|||False|False||36|1625.0|0|COP|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio|False|me2|[]|drop_off|False|||||CO|Colombia|CO-MET|Meta|TUNPQ1ZJTDNiNzQ2|Villavicencio||||smartwatches
532|MCO598233190|MCO|Correa Pulso Apple Watch Solo Loop Silicona Trenzada|32900||COP|150|25|buy_it_now|gold_pro|2040-12-07T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-598233190-correa-pulso-apple-watch-solo-loop-silicona-trenzada-_JM|http://mco-s1-p.mlstatic.com/894472-MCO44319020277_122020-I.jpg|True|[{'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'values': [{'source': 6808261514773724, 'id': '-1', 'name': None, 'struct': None}]}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724}, {'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Apple Watch', 'value_struct': None, 'values': [{'name': 'Apple Watch', 'struct': None, 'source': 6808261514773724, 'id': None}], 'attribute_group_name': 'Otros', 'source': 6808261514773724}]||MCO417313||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|33|306914978|||False|False||12|2741.67|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|||33602181.0|smartwatches
533|MCO578961665|MCO|Pulso Acero Inoxidable Reloj Huawei Gt2 / Gt 46mm Disponible|79900||COP|1|25|buy_it_now|gold_pro|2040-08-20T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-578961665-pulso-acero-inoxidable-reloj-huawei-gt2-gt-46mm-disponible-_JM|http://mco-s2-p.mlstatic.com/869873-MCO43494956050_092020-I.jpg|True|[{'value_id': '8784', 'value_name': 'Huawei', 'values': [{'source': 3376461333454861, 'id': '8784', 'name': 'Huawei', 'struct': None}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 2860837171021627, 'id': '2230284'}], 'attribute_group_id': 'OTHERS'}, {'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'LINE', 'value_id': '6034125', 'value_name': 'Watch', 'value_struct': None, 'name': 'Línea', 'values': [{'id': '6034125', 'name': 'Watch', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS'}, {'value_name': 'GT2/ GT', 'value_struct': None, 'values': [{'id': None, 'name': 'GT2/ GT', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|34|210607524|||False|False||12|6658.33|0|COP|CO-CUN|Cundinamarca|TUNPQ01PUzRiMGY3|Mosquera|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ01PUzRiMGY3|Mosquera|||33602181.0|smartwatches
534|MCO552230051|MCO|Smart Band Huawei Band 4  Versión Global Original|127900||COP|1|100|buy_it_now|gold_pro|2040-02-05T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-552230051-smart-band-huawei-band-4-version-global-original-_JM|http://mco-s2-p.mlstatic.com/638927-MCO41584881964_042020-I.jpg|True|[{'value_struct': None, 'values': [{'id': '9612143', 'name': 'ADS-B29', 'struct': None, 'source': 4709228965570453}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4709228965570453, 'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '9612143', 'value_name': 'ADS-B29'}, {'id': 'BRAND', 'name': 'Marca', 'value_name': 'Huawei', 'values': [{'id': '8784', 'name': 'Huawei', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'value_id': '8784', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_id': 'OTHERS', 'values': [{'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None}, {'id': 'LINE', 'value_id': None, 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Línea', 'value_name': 'Band 4', 'value_struct': None, 'values': [{'id': None, 'name': 'Band 4', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS'}, {'value_id': '7254402', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'name': 'Modelo', 'value_name': 'Band 4', 'values': [{'id': '7254402', 'name': 'Band 4', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724}]||MCO118449||MCO-SMARTWATCHES|MCO15963028|['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|35|306914978|||False|False||12|10658.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|||33602181.0|smartwatches
535|MCO594263276|MCO|Protector Pantalla Completa 5d Huawei Wacth Fit Antigolpes|19500||COP|1|25|buy_it_now|gold_pro|2040-11-06T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-594263276-protector-pantalla-completa-5d-huawei-wacth-fit-antigolpes-_JM|http://mco-s1-p.mlstatic.com/921849-MCO44055480842_112020-I.jpg|True|[{'id': 'BRAND', 'value_id': '8784', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'name': 'Marca', 'value_name': 'Huawei', 'value_struct': None, 'values': [{'struct': None, 'source': 6808261514773724, 'id': '8784', 'name': 'Huawei'}]}, {'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS'}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'name': 'Modelo', 'value_id': None, 'values': [{'name': 'Wacth Fit', 'struct': None, 'source': 6808261514773724, 'id': None}], 'id': 'MODEL', 'value_name': 'Wacth Fit'}, {'name': 'Unidades por envase', 'value_id': None, 'value_name': '1', 'id': 'UNITS_PER_PACKAGE', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724}]||MCO417718||MCO-WRISTWATCH_SCREEN_PROTECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|36|210607524|||False|False||12|1625.0|0|COP|CO-CUN|Cundinamarca|TUNPQ01PUzRiMGY3|Mosquera|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ01PUzRiMGY3|Mosquera|||33602181.0|smartwatches
536|MCO582621555|MCO|Reloj Inteligente Smart Watch Mujer Rosa + Correa Adicional |159960||COP|500|5|buy_it_now|gold_pro|2040-09-09T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-582621555-reloj-inteligente-smart-watch-mujer-rosa-correa-adicional-_JM|http://mco-s2-p.mlstatic.com/853583-MCO43963411016_102020-I.jpg|True|[{'id': 'BRAND', 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '-1', 'value_name': None, 'value_struct': None, 'source': 6808261514773724}, {'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_name': 'Otros', 'value_id': '2230284', 'value_name': 'Nuevo'}, {'value_name': None, 'value_struct': None, 'values': [{'source': 6808261514773724, 'id': '-1', 'name': None, 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Línea', 'value_id': '-1', 'id': 'LINE', 'source': 6808261514773724}, {'id': 'MODEL', 'value_struct': None, 'source': 6808261514773724, 'name': 'Modelo', 'value_id': None, 'value_name': 'p90 p80', 'values': [{'name': 'p90 p80', 'struct': None, 'source': 6808261514773724, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|37|396053105|||False|False||12|13330.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|True|me2|['self_service_out', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|||33602181.0|smartwatches
537|MCO590973415|MCO|Smart Wacth Reloj Inteligente + Audífonos Inalámbricos Touch|159000||COP|1|5|buy_it_now|gold_pro|2040-10-17T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-590973415-smart-wacth-reloj-inteligente-audifonos-inalambricos-touch-_JM|http://mco-s2-p.mlstatic.com/672758-MCO43838934439_102020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'value_name': 'OEM , TW50', 'values': [{'name': 'OEM , TW50', 'struct': None, 'source': 3376461333454861, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'value_id': None, 'value_struct': None}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'value_id': '2230284', 'value_name': 'Nuevo', 'source': 6808261514773724}, {'name': 'Línea', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'LINE', 'value_name': 'Smartwatch Audifonos', 'values': [{'id': None, 'name': 'Smartwatch Audifonos', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'value_id': None}, {'id': 'MODEL', 'value_struct': None, 'values': [{'id': None, 'name': 'X7 TW50', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'name': 'Modelo', 'value_id': None, 'value_name': 'X7 TW50', 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|38|586695153|||False|False||12|13250.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|True|me2|['fulfillment', 'self_service_in', 'mandatory_free_shipping']|fulfillment|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|||33602181.0|smartwatches
538|MCO549674280|MCO|Apple Watch Pulso Magnetico En Acero Milanese 38mm Y 40mm|34990||COP|200|5|buy_it_now|gold_pro|2040-01-16T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-549674280-apple-watch-pulso-magnetico-en-acero-milanese-38mm-y-40mm-_JM|http://mco-s1-p.mlstatic.com/612158-MCO43237110481_082020-I.jpg|True|[{'id': 'BRAND', 'value_name': 'Sin Marca / Genérico', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Marca', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Sin Marca / Genérico', 'struct': None, 'source': 3376461333454861}]}, {'id': 'ITEM_CONDITION', 'attribute_group_id': 'OTHERS', 'source': 8342579661593500, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'source': 8342579661593500, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_name': 'Otros'}, {'name': 'Línea', 'value_name': 'Para Apple Watch Todas Las Versiones de 38 y 40mm', 'attribute_group_id': 'OTHERS', 'id': 'LINE', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Para Apple Watch Todas Las Versiones de 38 y 40mm', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'source': 3376461333454861}, {'value_id': None, 'value_name': 'Para Apple Watch Series: 1, 2, 3, 4, 5, 6. Para modelos de 38mm y 40mm', 'values': [{'id': None, 'name': 'Para Apple Watch Series: 1, 2, 3, 4, 5, 6. Para modelos de 38mm y 40mm', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Modelo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'MODEL'}]||MCO118449||MCO-SMARTWATCHES||['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']|39|91061472|||False|False||12|2915.83|0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|||33602181.0|smartwatches
539|MCO590162505|MCO|Cable De Carga Para Xiaomi Mi Band 4 + Obsequio|20000||COP|1|5|buy_it_now|gold_pro|2040-10-14T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-590162505-cable-de-carga-para-xiaomi-mi-band-4-obsequio-_JM|http://mco-s2-p.mlstatic.com/786497-MCO43804498748_102020-I.jpg|True|[{'value_id': '-1', 'attribute_group_id': 'OTHERS', 'value_name': None, 'value_struct': None, 'values': [{'name': None, 'struct': None, 'source': 2860837171021627, 'id': '-1'}], 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'BRAND', 'name': 'Marca'}, {'value_name': None, 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'CABLE_LENGTH', 'value_id': '-1', 'values': [{'name': None, 'struct': None, 'source': 2860837171021627, 'id': '-1'}], 'source': 2860837171021627, 'name': 'Largo del cable'}, {'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627}, {'id': 'MODEL', 'value_name': None, 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'name': 'Modelo', 'value_id': '-1', 'attribute_group_name': 'Otros', 'source': 2860837171021627}]||MCO417755||MCO-SMARTWATCH_CHARGERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']|40|75890922|||False|False||12|1666.67|0|COP|CO-DC|Bogotá D.C.|TUNPQ1JBRjkyNTA2|Rafael Uribe Uribe|False|me2|['fulfillment', 'self_service_in']|fulfillment|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1JBRjkyNTA2|Rafael Uribe Uribe|||33602181.0|smartwatches
540|MCO582354432|MCO|Correa Banda Pulso Broche Cartoon Para Mi Band 5/4/3 |8999||COP|1|25|buy_it_now|gold_pro|2040-10-15T04:37:18.000Z|new|https://articulo.mercadolibre.com.co/MCO-582354432-correa-banda-pulso-broche-cartoon-para-mi-band-543-_JM|http://mco-s1-p.mlstatic.com/963888-MCO44352864648_122020-I.jpg|True|[{'values': [{'name': 'Xiaomi', 'struct': None, 'source': 2860837171021627, 'id': '59387'}], 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'id': 'BRAND', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Mi Band', 'values': [{'id': None, 'name': 'Mi Band', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_struct': None, 'values': [{'id': None, 'name': 'Mi Band 4', 'struct': None, 'source': 2860837171021627}], 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Mi Band 4', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|41|145328341|||False|False||12|749.92|0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|False|me2|[]|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|||33602181.0|smartwatches
541|MCO589958443|MCO|Reloj Inteligente Smartwatch P8 Sumergible Reloj Deportivo|120000||COP|1|5|buy_it_now|gold_special|2040-12-11T15:53:20.000Z|new|https://articulo.mercadolibre.com.co/MCO-589958443-reloj-inteligente-smartwatch-p8-sumergible-reloj-deportivo-_JM|http://mco-s2-p.mlstatic.com/922954-MCO44441414396_122020-I.jpg|True|[{'value_struct': None, 'values': [{'id': '2803406', 'name': 'Colmi', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '2803406', 'value_name': 'Colmi', 'id': 'BRAND', 'attribute_group_id': 'OTHERS', 'source': 2860837171021627}, {'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'source': 2860837171021627, 'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'value_id': None, 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'id': 'LINE', 'name': 'Línea', 'value_name': 'p8', 'value_struct': None, 'values': [{'id': None, 'name': 'p8', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros'}, {'value_name': 'P8', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'value_id': '119253', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'name': 'Modelo', 'values': [{'id': '119253', 'name': 'P8', 'struct': None, 'source': 2860837171021627}]}]||MCO118449||MCO-SMARTWATCHES|MCO15983554|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|42|128346310|||False|False||36|3333.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|True|me2|['self_service_in', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba||||smartwatches
542|MCO537446280|MCO|Cargador Reloj Samsung Galaxy Watch|95000||COP|1|50|buy_it_now|gold_special|2039-10-04T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-537446280-cargador-reloj-samsung-galaxy-watch-_JM|http://mco-s1-p.mlstatic.com/934817-MCO40693934639_022020-I.jpg|True|[{'value_id': None, 'value_struct': None, 'source': 7092, 'id': 'LINE', 'name': 'Línea', 'attribute_group_id': '', 'attribute_group_name': '', 'value_name': 'Galaxy watch', 'values': [{'id': None, 'name': 'Galaxy watch', 'struct': None, 'source': 7092}]}, {'value_id': '206', 'value_name': 'Samsung', 'values': [{'source': 7092, 'id': '206', 'name': 'Samsung', 'struct': None}], 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 7092, 'name': 'Marca'}, {'value_name': '1 m', 'value_struct': {'number': 1, 'unit': 'm'}, 'attribute_group_name': 'Otros', 'attribute_group_id': 'OTHERS', 'source': 7092, 'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': None, 'values': [{'id': None, 'name': '1 m', 'struct': {'number': 1, 'unit': 'm'}, 'source': 7092}]}, {'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 1, 'id': '2230284'}], 'attribute_group_name': 'Otros', 'source': 1, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Inalambrico', 'values': [{'source': 7092, 'id': None, 'name': 'Inalambrico', 'struct': None}], 'source': 7092}]||MCO417755||MCO-SMARTWATCH_CHARGERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|43|118755799|||False|False||36|2638.89|0|COP|CO-DC|Bogotá D.C.|TUNPQ1RFVTY1OTk1|Teusaquillo|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1RFVTY1OTk1|Teusaquillo||||smartwatches
543|MCO575389317|MCO|Samsung Galaxy Watch 3 45mm, Bluetooth, Lte, Negro Mistico V|1987990||COP|1|5|buy_it_now|gold_special|2040-08-01T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-575389317-samsung-galaxy-watch-3-45mm-bluetooth-lte-negro-mistico-v-_JM|http://mco-s2-p.mlstatic.com/944671-MCO43597100819_092020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'value_id': '206', 'value_name': 'Samsung', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 7092, 'value_struct': None, 'values': [{'struct': None, 'source': 7092, 'id': '206', 'name': 'Samsung'}]}, {'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None}, {'name': 'Línea', 'value_name': 'Galaxy', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'LINE', 'value_id': '43675', 'values': [{'struct': None, 'source': 7092, 'id': '43675', 'name': 'Galaxy'}], 'attribute_group_id': 'OTHERS', 'source': 7092}, {'name': 'Modelo', 'value_id': '9149979', 'attribute_group_name': 'Otros', 'values': [{'name': 'Watch3', 'struct': None, 'source': 7092, 'id': '9149979'}], 'attribute_group_id': 'OTHERS', 'source': 7092, 'id': 'MODEL', 'value_name': 'Watch3', 'value_struct': None}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|44|73321827|||False|False||36|55221.94|0|COP|CO-CUN|Cundinamarca|TUNPQ01BRDcyNTRi|Madrid|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ01BRDcyNTRi|Madrid||||smartwatches
